procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134244 219144 424460    0    0     0     0 3072 2488  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 3017 2417  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 3069 2495  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 3021 2416  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0    12 3085 2524  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 3034 2424  3  0 97  0  0	
 2  0  15692 53134244 219144 424460    0    0     0     0 3078 2488  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 2991 2374  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 3111 2573  3  0 97  0  0	
 1  0  15692 53134244 219144 424460    0    0     0     0 2999 2384  3  0 97  0  0	
 1  0  15692 53134236 219144 424460    0    0     0     0 3064 2489  3  0 97  0  0	
 1  0  15692 53134236 219144 424460    0    0     0     0 3009 2400  3  0 97  0  0	
 1  0  15692 53134236 219144 424460    0    0     0     0 3096 2559  3  0 97  0  0	
 1  0  15692 53134236 219144 424460    0    0     0     0 3068 2503  3  0 97  0  0	
 1  0  15692 53134236 219144 424464    0    0     0     0 3118 2606  3  0 97  0  0	
 1  0  15692 53134240 219144 424468    0    0     0     0 3031 2446  3  0 97  0  0	
 1  0  15692 53134240 219144 424468    0    0     0     0 3124 2553  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  15692 53134240 219144 424468    0    0     0     0 3041 2483  3  0 97  0  0	
 1  0  15692 53134232 219144 424468    0    0     0     0 3109 2558  3  0 97  0  0	
 3  0  15692 53134232 219144 424468    0    0     0     0 3046 2458  3  0 97  0  0	
 1  0  15692 53134356 219144 424468    0    0     0     0 3150 2647  3  0 97  0  0	
 1  0  15692 53134356 219144 424468    0    0     0     0 3062 2499  3  0 97  0  0	
 1  0  15692 53134356 219144 424468    0    0     0     0 3086 2537  3  0 97  0  0	
 1  0  15692 53134356 219144 424468    0    0     0     0 3046 2479  3  0 97  0  0	
 1  0  15692 53134364 219144 424468    0    0     0     0 3121 2588  3  0 97  0  0	
 1  0  15692 53134364 219144 424468    0    0     0     0 3024 2448  3  0 97  0  0	
 2  0  15692 53134372 219144 424468    0    0     0     0 3109 2554  3  0 97  0  0	
 1  0  15692 53134372 219144 424468    0    0     0     0 3034 2465  3  0 97  0  0	
 2  0  15692 53134372 219144 424468    0    0     0     0 3102 2549  3  0 97  0  0	
 1  0  15692 53134372 219144 424468    0    0     0     0 3076 2533  3  0 97  0  0	
 1  0  15692 53134372 219144 424468    0    0     0     0 3074 2529  3  0 97  0  0	
 1  0  15692 53134372 219144 424472    0    0     0     0 2978 2349  3  0 97  0  0	
 2  0  15692 53134372 219144 424472    0    0     0     0 3070 2510  3  0 97  0  0	
 1  0  15692 53134372 219144 424472    0    0     0     0 2979 2367  3  0 97  0  0	
 2  0  15692 53134372 219144 424480    0    0     0     0 3049 2450  3  0 97  0  0	
 1  0  15692 53134372 219144 424480    0    0     0     0 2975 2354  3  0 97  0  0	
 1  0  15692 53134372 219144 424480    0    0     0     4 3070 2468  3  0 97  0  0	
 3  0  15692 53134372 219144 424480    0    0     0     0 2980 2360  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134372 219144 424480    0    0     0     0 3047 2463  3  0 97  0  0	
 1  0  15692 53134372 219144 424480    0    0     0     0 2980 2357  3  0 97  0  0	
 1  0  15692 53134364 219144 424480    0    0     0     0 3034 2439  3  0 97  0  0	
 1  0  15692 53134364 219144 424480    0    0     0     0 2990 2369  3  0 97  0  0	
 2  0  15692 53134364 219144 424480    0    0     0     0 3041 2447  3  0 97  0  0	
 2  0  15692 53134364 219144 424480    0    0     0     0 2985 2363  3  0 97  0  0	
 1  0  15692 53134364 219144 424480    0    0     0     0 3073 2520  3  0 97  0  0	
 1  0  15692 53134364 219144 424480    0    0     0    16 2978 2361  3  0 97  0  0	
 1  0  15692 53134364 219144 424480    0    0     0     0 3057 2460  3  0 97  0  0	
 3  0  15692 53134364 219144 424480    0    0     0     0 2975 2356  3  0 97  0  0	
 1  0  15692 53134364 219144 424480    0    0     0     0 3059 2482  3  0 97  0  0	
 1  0  15692 53134372 219144 424484    0    0     0     0 3004 2378  3  0 97  0  0	
 1  0  15692 53134364 219144 424484    0    0     0     0 3044 2452  3  0 97  0  0	
 1  0  15692 53134364 219144 424484    0    0     0     0 2990 2368  3  0 97  0  0	
 2  0  15692 53134372 219144 424484    0    0     0     0 3044 2450  3  0 97  0  0	
 1  0  15692 53134372 219144 424484    0    0     0     0 2982 2358  3  0 97  0  0	
 1  0  15692 53134372 219144 424488    0    0     0     0 3047 2452  3  0 97  0  0	
 3  0  15692 53134372 219144 424488    0    0     0     0 2990 2361  3  0 97  0  0	
 1  0  15692 53134372 219144 424488    0    0     0     0 3093 2530  3  0 97  0  0	
 1  0  15692 53134372 219144 424488    0    0     0     0 2983 2361  3  0 97  0  0	
 1  0  15692 53134372 219144 424488    0    0     0     0 3079 2482  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134372 219144 424488    0    0     0     0 2984 2354  3  0 97  0  0	
