procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925876 232820 649024    0    0     0     0 3918 4284  3  0 97  0  0	
 1  0  12844 51925876 232820 649024    0    0     0     0 3912 4229  3  0 97  0  0	
 1  0  12844 51925876 232820 649024    0    0     0     0 3804 4051  3  0 97  0  0	
 1  0  12844 51925876 232820 649024    0    0     0     0 3795 4078  3  0 97  0  0	
 1  0  12844 51925876 232820 649024    0    0     0     0 3694 3813  3  0 97  0  0	
 1  0  12844 51925876 232820 649024    0    0     0     0 3617 3707  3  0 97  0  0	
 1  0  12844 51926000 232820 649024    0    0     0     0 3767 4003  3  0 97  0  0	
 1  0  12844 51926000 232820 649024    0    0     0     0 3559 3552  3  0 97  0  0	
 1  0  12844 51926000 232820 649024    0    0     0     0 3382 3182  3  0 97  0  0	
 1  0  12844 51926000 232820 649024    0    0     0     0 2955 2358  3  0 97  0  0	
 1  0  12844 51925868 232820 649028    0    0     0     0 3030 2484  3  0 97  0  0	
 1  0  12844 51925868 232820 649028    0    0     0     0 3463 3420  3  0 97  0  0	
 1  0  12844 51925868 232820 649028    0    0     0     0 2986 2416  3  0 97  0  0	
 1  0  12844 51925868 232820 649028    0    0     0     0 3016 2385  3  0 97  0  0	
 1  0  12844 51925868 232820 649032    0    0     0     0 3042 2437  3  0 97  0  0	
 1  0  12844 51925744 232820 649032    0    0     0     0 3491 3425  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925628 232820 649032    0    0     0    16 3046 2465  3  0 96  1  0	
 1  0  12844 51925628 232820 649032    0    0     0     0 3270 2995  3  0 97  0  0	
 1  0  12844 51925628 232820 649032    0    0     0     0 3188 2701  3  0 97  0  0	
 1  0  12844 51925628 232820 649032    0    0     0     0 3567 3543  3  0 97  0  0	
 1  0  12844 51925636 232820 649032    0    0     0     0 3775 4000  3  0 97  0  0	
 1  0  12844 51925636 232820 649032    0    0     0     0 3747 3963  3  0 97  0  0	
 1  0  12844 51925636 232820 649032    0    0     0     0 3798 4022  3  0 97  0  0	
 1  0  12844 51925636 232820 649032    0    0     0     0 3795 4054  3  0 97  0  0	
 1  0  12844 51925636 232820 649032    0    0     0     0 3811 4071  3  0 97  0  0	
 1  0  12844 51925504 232820 649032    0    0     0     0 3745 3969  3  0 97  0  0	
 1  0  12844 51925504 232820 649032    0    0     0    24 3798 4069  3  0 97  0  0	
 1  0  12844 51925504 232820 649032    0    0     0     0 3778 4031  3  0 97  0  0	
 2  0  12844 51925504 232820 649036    0    0     0     0 3837 4148  3  0 97  0  0	
 1  0  12844 51925504 232820 649036    0    0     0     0 3079 2483  3  0 97  0  0	
 1  0  12844 51925496 232820 649036    0    0     0     0 3032 2416  3  0 97  0  0	
 1  0  12844 51925496 232820 649036    0    0     0     0 3675 3779  3  0 97  0  0	
 1  0  12844 51925496 232820 649040    0    0     0     0 3876 4230  3  0 97  0  0	
 3  0  12844 51925496 232820 649040    0    0     0     0 3847 4152  3  0 97  0  0	
 1  0  12844 51925496 232820 649040    0    0     0     0 3907 4264  3  0 97  0  0	
 1  0  12844 51925496 232820 649040    0    0     0     0 3912 4265  3  0 97  0  0	
 1  0  12844 51925496 232820 649040    0    0     0     0 3895 4234  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  12844 51925496 232820 649040    0    0     0    12 3832 4128  3  0 97  0  0	
 2  0  12844 51925496 232820 649044    0    0     0     4 3867 4201  3  0 96  0  0	
 1  0  12844 51925496 232820 649044    0    0     0     0 3845 4117  3  0 97  0  0	
 1  0  12844 51925504 232820 649044    0    0     0     0 3859 4164  3  0 97  0  0	
 1  0  12844 51925504 232820 649044    0    0     0     0 3791 4083  3  0 97  0  0	
 2  0  12844 51925504 232820 649044    0    0     0     0 3839 4145  3  0 97  0  0	
 3  0  12844 51925504 232820 649044    0    0     0     0 3800 4070  3  0 97  0  0	
 1  0  12844 51925504 232820 649044    0    0     0     0 3858 4149  3  0 97  0  0	
 1  0  12844 51925504 232820 649044    0    0     0     0 3797 4058  3  0 97  0  0	
 1  0  12844 51925380 232820 649048    0    0     0     0 3037 2502  3  0 97  0  0	
 1  0  12844 51925380 232820 649048    0    0     0     0 3749 3958  3  0 97  0  0	
 2  0  12844 51925380 232820 649048    0    0     0     0 3744 3952  3  0 97  0  0	
 1  0  12844 51925380 232820 649048    0    0     0     0 3751 3939  3  0 97  0  0	
 1  0  12844 51925248 232820 649048    0    0     0     0 3765 4011  3  0 97  0  0	
 1  0  12844 51925248 232820 649048    0    0     0     0 3740 3927  3  0 97  0  0	
 1  0  12844 51925252 232820 649052    0    0     0     0 3595 3673  3  0 97  0  0	
 3  0  12844 51925252 232820 649052    0    0     0     0 3429 3282  3  0 97  0  0	
 1  0  12844 51925268 232820 649052    0    0     0     0 3743 3938  3  0 97  0  0	
 1  0  12844 51925268 232820 649052    0    0     0     0 3500 3432  3  0 97  0  0	
 1  0  12844 51925268 232820 649052    0    0     0     0 3039 2511  3  0 97  0  0	
 1  0  12844 51925268 232820 649052    0    0     0     0 3657 3774  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  12844 51925268 232820 649052    0    0     0     0 3498 3480  3  0 97  0  0	
 1  0  12844 51925268 232820 649052    0    0     0     0 3427 3293  3  0 97  0  0	
 1  0  12844 51925260 232820 649052    0    0     0     0 3620 3748  3  0 97  0  0	
 1  0  12844 51925260 232820 649052    0    0     0     0 3567 3556  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3464 3317  3  0 97  0  0	
 3  0  12844 51925136 232820 649056    0    0     0     0 3757 3958  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3632 3699  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3574 3557  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3283 2974  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3644 3702  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3049 2483  3  0 97  0  0	
 1  0  12844 51925136 232820 649056    0    0     0     0 3412 3221  3  0 97  0  0	
 1  0  12844 51925128 232820 649060    0    0     0     0 3045 2482  3  0 97  0  0	
 1  0  12844 51925128 232820 649060    0    0     0     4 3633 3737  3  0 97  0  0	
 1  0  12844 51925376 232820 649060    0    0     0     0 3804 4060  3  0 97  0  0	
 3  0  12844 51925376 232820 649060    0    0     0     0 3740 3864  3  0 97  0  0	
 1  0  12844 51925376 232820 649060    0    0     0     0 3839 4114  3  0 97  0  0	
 1  0  12844 51925376 232820 649060    0    0     0     0 3739 3912  3  0 97  0  0	
 2  0  12844 51925384 232820 649060    0    0     0     0 3746 3948  3  0 97  0  0	
 1  0  12844 51925384 232820 649060    0    0     0     0 3747 3935  3  0 97  0  0	
 1  1  12844 51925384 232820 649060    0    0     0     8 3793 4047  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925384 232820 649060    0    0     0     4 3754 3926  3  0 96  1  0	
 1  0  12844 51925392 232820 649060    0    0     0     0 3748 3925  3  0 97  0  0	
 1  0  12844 51925392 232820 649060    0    0     0     0 3639 3686  3  0 97  0  0	
 1  0  12844 51925392 232820 649068    0    0     0     0 3186 2761  3  0 97  0  0	
 1  0  12844 51925392 232820 649068    0    0     0     0 3800 4040  3  0 97  0  0	
 1  0  12844 51925384 232820 649068    0    0     0     0 3818 4089  3  0 97  0  0	
 1  0  12844 51925384 232820 649068    0    0     0     0 3630 3718  3  0 97  0  0	
 1  0  12844 51925384 232820 649068    0    0     0     0 3818 4122  3  0 97  0  0	
 1  0  12844 51925384 232820 649068    0    0     0     0 3810 4080  3  0 97  0  0	
 2  0  12844 51925384 232820 649068    0    0     0     0 3784 4038  3  0 97  0  0	
 1  0  12844 51925384 232820 649068    0    0     0     0 3871 4112  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3787 4033  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3818 3992  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3182 2745  3  0 97  0  0	
 3  0  12844 51925376 232820 649072    0    0     0     0 3614 3674  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3807 4073  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3757 3968  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3713 3919  3  0 97  0  0	
 1  0  12844 51925376 232820 649072    0    0     0     0 3548 3532  3  0 97  0  0	
 1  0  12844 51925376 232820 649076    0    0     0     0 3006 2404  3  0 97  0  0	
 1  0  12844 51925500 232820 649076    0    0     0     0 3212 2770  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925508 232820 649076    0    0     0     0 3657 3761  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3126 2592  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3133 2617  3  0 97  0  0	
 3  0  12844 51925508 232820 649076    0    0     0     0 3092 2502  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3333 2981  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3178 2673  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3050 2460  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3097 2542  3  0 97  0  0	
 2  0  12844 51925508 232820 649076    0    0     0     0 3077 2503  3  0 97  0  0	
 1  0  12844 51925508 232820 649076    0    0     0     0 3158 2607  3  0 97  0  0	
 1  0  12844 51925500 232820 649080    0    0     0     0 3237 2826  3  0 97  0  0	
 1  0  12844 51925500 232820 649080    0    0     0     4 3249 2820  3  0 97  0  0	
 1  0  12844 51925500 232820 649080    0    0     0     0 3152 2628  3  0 97  0  0	
 3  0  12844 51925500 232820 649080    0    0     0     0 3031 2396  3  0 97  0  0	
 1  0  12844 51925516 232820 649080    0    0     0     0 3053 2456  3  0 97  0  0	
 1  0  12844 51925516 232820 649080    0    0     0     0 3065 2473  3  0 97  0  0	
 1  0  12844 51925516 232820 649084    0    0     0     0 3076 2533  3  0 97  0  0	
 1  0  12844 51925516 232820 649084    0    0     0     0 2989 2350  3  0 97  0  0	
 1  0  12844 51925516 232820 649084    0    0     0     0 3035 2441  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3124 2533  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3016 2433  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925508 232820 649084    0    0     0     0 3008 2369  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3053 2455  3  0 97  0  0	
 3  0  12844 51925508 232820 649084    0    0     0     0 3002 2361  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3038 2449  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3008 2370  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3292 2959  3  0 97  0  0	
 1  0  12844 51925508 232820 649084    0    0     0     0 3066 2477  3  0 97  0  0	
 1  0  12844 51925384 232820 649092    0    0     0     0 3379 3146  3  0 97  0  0	
 1  0  12844 51925384 232820 649092    0    0     0     0 3156 2654  3  0 97  0  0	
 1  0  12844 51925376 232820 649092    0    0     0     0 3140 2639  3  0 97  0  0	
 1  0  12844 51925376 232820 649092    0    0     0     0 3225 2819  3  0 97  0  0	
 1  0  12844 51925384 232820 649092    0    0     0     0 3123 2619  3  0 97  0  0	
 1  0  12844 51925384 232820 649092    0    0     0     0 3193 2705  3  0 97  0  0	
 1  0  12844 51925384 232820 649096    0    0     0     0 3177 2722  3  0 97  0  0	
 3  0  12844 51925384 232820 649096    0    0     0     0 3090 2544  3  0 97  0  0	
 1  0  12844 51925508 232820 649096    0    0     0     0 3153 2618  3  0 97  0  0	
 1  0  12844 51925508 232820 649096    0    0     0     0 3119 2604  3  0 97  0  0	
 1  1  12844 51925508 232820 649096    0    0     0     8 3165 2708  3  0 97  0  0	
 1  0  12844 51925508 232820 649096    0    0     0     4 3078 2495  3  0 96  0  0	
 2  0  12844 51925516 232820 649096    0    0     0     0 3106 2603  3  0 97  0  0	
 1  0  12844 51925516 232820 649096    0    0     0     0 3093 2538  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925516 232820 649096    0    0     0     0 3082 2543  3  0 97  0  0	
 1  0  12844 51925508 232820 649096    0    0     0     0 3244 2837  3  0 97  0  0	
 1  0  12844 51925512 232820 649096    0    0     0     0 3109 2592  3  0 97  0  0	
 3  0  12844 51925512 232820 649096    0    0     0     0 3203 2767  3  0 97  0  0	
 1  0  12844 51925512 232820 649096    0    0     0     0 3148 2667  3  0 97  0  0	
 1  0  12844 51925512 232820 649096    0    0     0     0 3100 2570  3  0 97  0  0	
 1  0  12844 51925512 232820 649100    0    0     0     0 3113 2601  3  0 97  0  0	
 1  0  12844 51925512 232820 649100    0    0     0     0 3100 2540  3  0 97  0  0	
 2  0  12844 51925504 232820 649100    0    0     0     0 3185 2740  3  0 97  0  0	
 1  0  12844 51925504 232820 649100    0    0     0     0 3084 2509  3  0 97  0  0	
 1  0  12844 51925504 232820 649104    0    0     0     0 3141 2658  3  0 97  0  0	
 1  0  12844 51925504 232820 649104    0    0     0     0 3184 2714  3  0 97  0  0	
 1  0  12844 51925504 232820 649104    0    0     0     0 3275 2905  3  0 97  0  0	
 3  0  12844 51925504 232820 649104    0    0     0     0 3180 2715  3  0 97  0  0	
 1  0  12844 51925504 232820 649104    0    0     0     0 3288 2924  3  0 97  0  0	
 1  0  12844 51925504 232820 649104    0    0     0     0 3125 2552  3  0 97  0  0	
 1  0  12844 51925520 232820 649104    0    0     0     0 3197 2774  3  0 97  0  0	
 1  0  12844 51925520 232820 649104    0    0     0     0 3200 2726  3  0 97  0  0	
 2  0  12844 51925512 232820 649104    0    0     0     0 3247 2851  3  0 97  0  0	
 1  0  12844 51925512 232820 649104    0    0     0     0 3142 2632  3  0 97  0  0	
 1  0  12844 51925512 232820 649104    0    0     0     0 3383 3124  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925512 232820 649104    0    0     0     0 3256 2869  3  0 97  0  0	
 1  0  12844 51925520 232820 649104    0    0     0     0 3401 3119  3  0 97  0  0	
 1  0  12844 51925520 232820 649104    0    0     0     0 3237 2837  3  0 97  0  0	
 1  0  12844 51925512 232820 649104    0    0     0     0 3199 2767  3  0 97  0  0	
 1  0  12844 51925512 232820 649104    0    0     0     0 3067 2495  3  0 97  0  0	
 1  0  12844 51925512 232820 649108    0    0     0     0 3058 2505  3  0 97  0  0	
 1  0  12844 51925512 232820 649108    0    0     0     0 3398 3095  3  0 97  0  0	
 1  0  12844 51925496 232820 649112    0    0     0     0 3275 2896  3  0 97  0  0	
 1  0  12844 51925496 232820 649112    0    0     0     4 2984 2344  3  0 97  0  0	
 2  0  12844 51925372 232820 649116    0    0     0     0 3045 2474  3  0 97  0  0	
 1  0  12844 51925372 232820 649116    0    0     0     0 3205 2758  3  0 97  0  0	
 1  0  12844 51925364 232820 649116    0    0     0     0 3414 3157  3  0 97  0  0	
 1  0  12844 51925364 232820 649116    0    0     0     0 3262 2860  3  0 97  0  0	
 1  0  12844 51925396 232820 649116    0    0     0     0 3172 2728  3  0 97  0  0	
 3  0  12844 51925396 232820 649116    0    0     0     0 3181 2704  3  0 97  0  0	
 1  0  12844 51925404 232820 649116    0    0     0     0 3223 2800  3  0 97  0  0	
 1  0  12844 51925528 232820 649116    0    0     0     0 3155 2646  3  0 97  0  0	
 1  0  12844 51925512 232820 649116    0    0     0     0 3024 2426  3  0 97  0  0	
 1  0  12844 51925512 232820 649116    0    0     0     0 3027 2363  3  0 97  0  0	
 2  0  12844 51925512 232820 649116    0    0     0     0 3031 2429  3  0 97  0  0	
 1  0  12844 51925512 232820 649116    0    0     0     0 2997 2369  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925512 232820 649116    0    0     0     0 3036 2440  3  0 97  0  0	
 1  0  12844 51925512 232820 649116    0    0     0     0 2994 2352  3  0 97  0  0	
 1  0  12844 51925512 232820 649120    0    0     0     0 3020 2430  3  0 97  0  0	
 3  0  12844 51925512 232820 649120    0    0     0     0 3005 2365  3  0 97  0  0	
 2  0  12844 51925512 232820 649124    0    0     0     0 3016 2415  3  0 97  0  0	
 1  0  12844 51925512 232820 649124    0    0     0     0 3013 2377  3  0 97  0  0	
 1  0  12844 51925504 232820 649124    0    0     0     0 3015 2412  3  0 97  0  0	
 1  0  12844 51925504 232820 649124    0    0     0     0 3025 2426  3  0 97  0  0	
 3  0  12844 51925504 232820 649124    0    0     0     0 3373 3113  3  0 97  0  0	
 1  0  12844 51925504 232820 649124    0    0     0     0 3349 3024  3  0 97  0  0	
 2  0  12844 51925504 232820 649124    0    0     0     0 3383 3106  3  0 97  0  0	
 1  0  12844 51925504 232820 649124    0    0     0     0 3331 3017  3  0 97  0  0	
 1  0  12844 51925636 232820 649124    0    0     0     0 3198 2773  3  0 97  0  0	
 3  0  12844 51925636 232820 649124    0    0     0     0 3157 2649  3  0 97  0  0	
 1  1  12844 51925636 232820 649124    0    0     0     8 3379 3129  3  0 97  0  0	
 1  0  12844 51925636 232820 649124    0    0     0     4 3138 2611  3  0 96  0  0	
 1  0  12844 51925520 232820 649124    0    0     0     0 3033 2422  3  0 97  0  0	
 1  0  12844 51925520 232820 649124    0    0     0     0 3016 2374  3  0 97  0  0	
 1  0  12844 51925520 232820 649124    0    0     0     0 3043 2451  3  0 97  0  0	
 1  0  12844 51925520 232820 649124    0    0     0     0 3037 2442  3  0 97  0  0	
 1  0  12844 51925512 232820 649128    0    0     0     0 3032 2431  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925512 232820 649128    0    0     0     0 2988 2355  3  0 97  0  0	
 1  0  12844 51925512 232820 649132    0    0     0     0 3020 2428  3  0 97  0  0	
 1  0  12844 51925512 232820 649132    0    0     0     0 2998 2373  3  0 97  0  0	
 1  0  12844 51925512 232820 649132    0    0     0     0 3035 2448  3  0 97  0  0	
 1  0  12844 51925512 232820 649132    0    0     0     0 3018 2383  3  0 97  0  0	
 1  0  12844 51925504 232820 649132    0    0     0     0 3022 2424  3  0 97  0  0	
 3  0  12844 51925504 232820 649132    0    0     0     0 3003 2359  3  0 97  0  0	
 1  0  12844 51925504 232820 649132    0    0     0     0 3031 2435  3  0 97  0  0	
 1  0  12844 51925504 232820 649132    0    0     0     0 2993 2371  3  0 97  0  0	
 2  0  12844 51925504 232820 649132    0    0     0     0 3030 2430  3  0 97  0  0	
 1  0  12844 51925504 232820 649132    0    0     0     0 3041 2437  3  0 97  0  0	
 2  0  12844 51925504 232820 649136    0    0     0     0 3040 2440  3  0 97  0  0	
 3  0  12844 51925504 232820 649136    0    0     0     0 3041 2400  3  0 97  0  0	
 1  0  12844 51925504 232820 649136    0    0     0     0 3029 2445  3  0 97  0  0	
 2  0  12844 51925504 232820 649136    0    0     0     0 3016 2375  3  0 97  0  0	
 1  0  12844 51925512 232820 649136    0    0     0     0 3296 2961  3  0 97  0  0	
 1  0  12844 51925512 232820 649136    0    0     0     0 3254 2860  3  0 97  0  0	
 1  0  12844 51925512 232820 649140    0    0     0     0 3380 3136  3  0 97  0  0	
 1  0  12844 51925512 232820 649140    0    0     0     0 3109 2573  3  0 97  0  0	
 1  0  12844 51925520 232820 649144    0    0     0     0 3394 3113  3  0 97  0  0	
 1  0  12844 51925520 232820 649144    0    0     0     0 3208 2759  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925512 232820 649144    0    0     0     0 3059 2444  3  0 97  0  0	
 1  0  12844 51925512 232820 649144    0    0     0     0 3030 2437  3  0 97  0  0	
 1  0  12844 51925512 232820 649144    0    0     0     0 3030 2422  3  0 97  0  0	
 1  0  12844 51925512 232820 649144    0    0     0     0 3018 2375  3  0 97  0  0	
 1  0  12844 51925504 232820 649144    0    0     0     0 3020 2423  3  0 97  0  0	
 1  0  12844 51925504 232820 649144    0    0     0     4 2999 2368  3  0 97  0  0	
 1  0  12844 51925508 232820 649144    0    0     0     0 3028 2430  3  0 97  0  0	
 1  0  12844 51925508 232820 649144    0    0     0     0 3009 2378  3  0 97  0  0	
 1  0  12844 51925500 232820 649144    0    0     0     0 3026 2427  3  0 97  0  0	
 1  0  12844 51925500 232820 649144    0    0     0     0 2997 2370  3  0 97  0  0	
 1  0  12844 51925524 232820 649144    0    0     0     0 3022 2433  3  0 97  0  0	
 1  0  12844 51925524 232820 649144    0    0     0     0 2992 2360  3  0 97  0  0	
 1  0  12844 51925524 232820 649144    0    0     0     0 3033 2433  3  0 97  0  0	
 1  0  12844 51925524 232820 649144    0    0     0     0 3045 2437  3  0 97  0  0	
 1  0  12844 51925640 232820 649144    0    0     0     0 3024 2431  3  0 97  0  0	
 1  0  12844 51925640 232820 649144    0    0     0     0 3005 2371  3  0 97  0  0	
 1  0  12844 51925640 232820 649148    0    0     0     0 3044 2447  3  0 97  0  0	
 1  0  12844 51925640 232820 649148    0    0     0     0 2999 2367  3  0 97  0  0	
 2  0  12844 51925640 232820 649152    0    0     0     0 3034 2435  3  0 97  0  0	
 1  0  12844 51925640 232820 649152    0    0     0     0 2992 2356  3  0 97  0  0	
 1  0  12844 51925640 232820 649152    0    0     0     0 3022 2434  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925640 232820 649152    0    0     0     0 3024 2379  3  0 97  0  0	
 1  0  12844 51925640 232820 649152    0    0     0     0 3025 2429  3  0 97  0  0	
 1  0  12844 51925640 232820 649152    0    0     0     0 3018 2391  3  0 97  0  0	
 1  0  12844 51925624 232820 649152    0    0     0     0 3207 2785  3  0 97  0  0	
 1  0  12844 51925624 232820 649152    0    0     0     0 3307 2970  3  0 97  0  0	
 1  0  12844 51925624 232820 649152    0    0     0     0 3199 2757  3  0 97  0  0	
 1  0  12844 51925624 232820 649152    0    0     0     0 3194 2711  3  0 97  0  0	
 1  0  12844 51925624 232820 649152    0    0     0     0 3162 2686  3  0 97  0  0	
 1  0  12844 51925624 232820 649152    0    0     0     0 3288 2916  3  0 97  0  0	
 2  0  12844 51925640 232820 649152    0    0     0     0 3303 2966  3  0 97  0  0	
 1  0  12844 51925640 232820 649152    0    0     0     0 3156 2672  3  0 97  0  0	
 1  1  12844 51925640 232820 649156    0    0     0     8 3330 3020  3  0 97  0  0	
 1  0  12844 51925640 232820 649156    0    0     0     4 3264 2845  3  0 96  0  0	
 1  0  12844 51925648 232820 649156    0    0     0     0 3423 3173  3  0 97  0  0	
 3  0  12844 51924904 232820 649156    0    0     0    40 3296 2746  3  0 96  1  0	
 1  0  12844 51924772 232820 649168    0    0     0     0 3276 2907  3  0 97  0  0	
 1  0  12844 51924648 232820 649168    0    0     0     0 3401 3150  3  0 97  0  0	
 1  0  12844 51924716 232820 649172    0    0     0     0 3192 2753  3  0 97  0  0	
 1  0  12844 51924716 232820 649172    0    0     0     0 3185 2730  3  0 97  0  0	
 1  0  12844 51924840 232820 649172    0    0     0     0 3159 2701  3  0 97  0  0	
 1  0  12844 51924960 232820 649172    0    0     0     0 3145 2644  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 51925092 232820 649172    0    0     0     0 3208 2774  3  0 97  0  0	
 1  0  12844 51925092 232820 649172    0    0     0     0 3202 2720  3  0 97  0  0	
 1  0  12844 51925084 232820 649172    0    0     0     0 3302 2971  3  0 97  0  0	
 1  0  12844 51925084 232820 649172    0    0     0     0 3244 2780  3  0 97  0  0	
 1  0  12844 51925152 232820 649172    0    0     0     0 3195 2759  3  0 97  0  0	
 3  0  12844 51925152 232820 649172    0    0     0     0 3120 2603  3  0 97  0  0	
 1  0  12844 51925160 232820 649172    0    0     0     0 3042 2456  3  0 97  0  0	
 1  0  12844 51925160 232820 649176    0    0     0     0 3230 2816  3  0 97  0  0	
 1  0  12844 51925160 232820 649176    0    0     0     0 3024 2434  3  0 97  0  0	
 1  0  12844 51925160 232820 649176    0    0     0     0 3016 2389  3  0 97  0  0	
 2  0  12844 51925284 232820 649176    0    0     0     0 3014 2421  3  0 97  0  0	
 1  0  12844 51925284 232820 649176    0    0     0     0 3012 2365  3  0 97  0  0	
 1  0  12844 51925168 232820 649176    0    0     0     0 3014 2418  3  0 97  0  0	
 1  0  12844 51925168 232820 649176    0    0     0     0 2999 2370  3  0 97  0  0	
 1  0  12844 51925168 232820 649180    0    0     0     0 3013 2412  3  0 97  0  0	
 1  0  12844 51925168 232820 649180    0    0     0     0 2992 2362  3  0 97  0  0	
 1  0  12844 51925176 232820 649180    0    0     0     0 3035 2429  3  0 97  0  0	
 1  0  12844 51925176 232820 649180    0    0     0     0 3002 2360  3  0 97  0  0	
 1  0  12844 51925168 232820 649180    0    0     0     0 3021 2427  3  0 97  0  0	
 1  0  12844 51925168 232820 649180    0    0     0     0 3029 2428  3  0 97  0  0	
 2  0  12844 51925168 232820 649180    0    0     0     0 3017 2410  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  12844 51925168 232820 649180    0    0     0     0 3025 2388  3  0 97  0  0	
 1  0  12844 51925160 232820 649180    0    0     0     0 3223 2814  3  0 97  0  0	
 1  0  12844 51925160 232820 649180    0    0     0    36 3104 2573  3  0 97  0  0	
 2  0  12844 51925160 232820 649180    0    0     0     0 3147 2647  3  0 97  0  0	
 1  0  12844 51925160 232820 649180    0    0     0     0 3074 2510  3  0 97  0  0	
 2  0  12844 51925152 232820 649184    0    0     0     0 3186 2748  3  0 97  0  0	
 3  0  12844 51925152 232820 649184    0    0     0     0 3028 2423  3  0 97  0  0	
 1  0  12844 51925176 232820 649184    0    0     0     0 3114 2614  3  0 97  0  0	
 1  0  12844 51925176 232820 649184    0    0     0     0 3075 2520  3  0 97  0  0	
 2  0  12844 51925176 232820 649184    0    0     0     0 3030 2444  3  0 97  0  0	
 1  0  12844 51925176 232820 649184    0    0     0     0 3057 2461  3  0 97  0  0	
